squareMeters,numberOfRooms,hasYard,hasPool,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
70517,37,0,0,5,6,2002,0,1,9373,184,1,7052408.2
55592,68,0,1,7,6,2021,0,0,7719,372,1,5564877.1
10978,17,0,1,2,9,2015,0,1,9798,481,1,1103882.5
94388,7,1,0,8,8,1996,1,0,7739,741,0,9446167.6
18041,90,1,0,6,8,2006,1,0,1064,221,1,1817658.6
18220,91,0,1,8,4,2013,1,0,2604,838,1,1833031.3
39342,7,1,1,5,7,1994,0,1,1003,385,1,3946165.4
66570,59,0,0,7,10,2008,1,1,2628,754,1,6657976.8
34592,100,0,1,1,7,1994,1,0,7356,264,1,3465076.4
38700,25,1,1,4,7,1996,0,1,5100,956,1,3880396.6
32060,25,0,1,8,9,2017,0,1,9618,814,0,3211741.7
8305,86,0,0,9,9,2001,0,1,1648,766,0,838488.1
40080,50,0,0,8,8,2018,0,0,5973,484,0,4011225.8
89335,66,1,1,7,2,2004,0,1,9808,425,0,8938823.4
78546,92,0,1,10,6,1991,0,1,978,530,1,7864949.1
50066,63,0,1,8,5,1998,0,1,8716,465,0,5015729.8
37008,61,1,1,6,3,2013,1,0,309,463,0,3708694.3
32876,98,1,1,7,9,2008,1,1,3289,121,0,3299047.8
98266,14,1,1,8,10,1990,1,1,6293,1000,0,9838529.0
53665,66,1,1,10,3,2002,1,0,1788,204,1,5379979.2
33469,98,1,1,7,7,2016,0,0,6871,293,0,3362757.6
42578,49,1,1,7,8,2013,1,0,6690,964,1,4264812.3
64329,25,1,0,4,5,2019,0,1,7313,634,1,6436473.9
29512,96,0,1,2,8,2012,1,1,6556,170,0,2955396.2
241,78,0,1,7,6,2013,0,1,4070,962,0,29643.3
32709,47,1,1,1,3,2006,0,1,2548,162,0,3284181.6
29271,70,0,1,10,3,2021,1,1,3470,429,0,2938810.1
15542,19,0,0,8,7,1996,0,0,563,615,0,1556824.6
94951,52,0,1,8,4,2014,1,1,4121,261,1,9498811.4
12296,54,1,0,9,10,2008,1,1,1449,127,1,1233872.8
42390,17,0,0,5,1,2001,0,0,7796,462,1,4245306.1
2157,22,0,0,5,4,2021,0,0,5209,799,0,222104.1
70576,66,1,0,4,7,2013,0,0,6411,684,1,7061024.3
22232,24,0,1,5,9,2005,1,1,135,882,1,2230267.5
31368,78,1,0,4,5,2007,1,1,6510,682,1,3142605.7
2713,76,0,0,8,5,2000,1,1,3827,880,1,273858.0
40939,60,1,0,4,7,2017,0,1,9386,956,0,4097363.7
84892,59,0,0,6,10,2007,0,1,271,556,1,8492982.7
43332,60,0,1,5,5,2002,0,1,9557,321,0,4336691.2
39445,100,0,0,10,5,1990,1,1,1391,992,0,3947777.0
82032,78,1,0,9,10,2004,0,0,6972,883,1,8209534.4
813,45,0,1,7,2,1998,1,0,4226,633,0,84647.8
43432,44,0,1,1,4,2010,1,0,2077,377,0,4347238.0
80988,34,0,1,6,10,2015,0,1,8135,321,1,8104253.5
99444,68,1,0,2,4,2021,1,0,5643,834,0,9947284.1
37618,57,0,0,2,3,2008,0,1,3892,638,1,3766350.8
63973,18,1,0,1,10,2002,0,1,6770,937,1,6405935.2
99107,54,0,1,3,4,2018,0,1,5522,194,1,9916550.8
71519,12,0,1,1,8,2012,0,0,9982,800,1,7156303.2
91841,77,0,0,5,2,2011,0,1,8782,955,0,9185367.1
28467,98,1,1,7,6,2019,0,0,4314,658,1,2855561.9
77075,52,1,0,10,10,2002,1,1,1768,430,0,7713855.2
91776,26,0,0,10,1,2001,1,1,1303,712,1,9184100.1
69948,45,1,1,10,3,2017,0,0,5632,301,0,7006951.7
68593,3,1,1,3,3,2021,0,1,5603,540,1,6867934.1
56774,50,1,0,7,4,1995,1,0,5989,469,0,5682955.5
84577,63,0,1,6,7,1991,1,0,9411,400,0,8467175.1
78835,77,0,0,3,6,2002,1,1,1071,771,0,7887862.2
59073,82,0,1,1,5,2003,1,0,8036,303,1,5909662.3
6704,83,1,1,8,10,2012,1,1,7171,822,1,682123.2
20968,48,1,0,3,6,1992,1,0,3747,656,1,2100783.2
64244,20,1,0,6,9,2021,1,1,5461,426,0,6435074.1
54133,1,0,1,2,3,1993,1,0,2192,195,0,5426671.3
90842,60,1,1,3,6,1995,0,0,3501,152,0,9092168.5
51780,83,0,0,3,8,2021,0,0,540,879,0,5184160.1
38722,91,1,0,5,5,2008,1,0,4316,738,0,3876450.8
51127,85,1,0,2,2,1996,0,0,391,127,0,5119947.6
31802,100,0,0,7,3,1990,0,1,3049,476,1,3184469.0
26770,8,1,1,10,8,2016,1,0,6924,940,1,2687139.6
63839,58,1,1,4,6,2019,0,1,6200,302,0,6389327.9
56181,76,0,1,4,4,1996,0,0,4581,953,0,5630006.6
91757,82,0,0,8,4,2012,1,1,5258,628,0,9182239.2
54200,51,0,0,2,5,2010,1,1,9853,869,0,5423195.0
29788,61,0,0,2,3,2011,1,1,6551,782,0,2983377.1
29180,7,1,0,5,8,1999,0,0,3218,753,1,2923248.9
30630,62,0,1,1,5,1996,0,0,2190,965,1,3072463.6
81114,23,0,1,6,2,2007,1,0,1629,813,0,8118084.7
96016,48,0,1,6,4,1998,0,1,269,300,1,9605401.8
8977,53,0,1,1,3,2014,0,0,5865,250,1,905963.4
92508,60,0,0,6,7,2006,1,1,1551,271,1,9257332.6
38804,18,1,0,4,2,2000,0,0,5441,925,0,3885083.0
34830,92,1,0,3,4,2003,1,0,3930,833,1,3488181.3
48540,42,0,0,4,5,2016,1,1,5751,489,1,4856286.6
25680,51,1,0,9,8,2009,0,1,8681,829,1,2573981.9
73224,66,0,0,2,3,2021,1,1,7771,941,0,7330502.1
29589,45,1,1,3,1,2006,1,0,3703,130,0,2973362.6
96469,21,1,0,2,9,1994,0,0,7532,416,0,9651382.4
35039,19,0,1,6,2,1994,0,1,2052,979,1,3511457.4
99592,47,1,0,7,5,1997,1,1,9635,360,1,9963329.7
70433,41,1,0,5,8,2018,0,0,3499,160,0,7045037.8
73644,18,0,0,9,4,1998,0,0,4485,345,0,7365392.8
77211,47,0,1,7,9,2006,0,1,5620,554,1,7725844.6
36429,8,0,1,5,7,2019,1,0,9275,152,0,3651244.9
90334,44,1,0,10,1,1990,1,1,2390,413,1,9037622.0
51993,59,1,1,6,10,2013,0,1,7531,891,0,5208507.3
44476,27,0,1,9,10,2013,0,0,9906,101,0,4450503.3
31661,52,0,0,8,5,2020,1,1,7968,249,1,3168722.0
68275,93,0,1,4,6,2020,1,0,3586,104,1,6833270.0
85429,60,1,1,7,6,2016,1,1,1421,405,0,8553293.6
90162,71,1,1,3,4,1992,1,0,2569,909,1,9023922.2
81619,82,1,1,10,5,2014,0,1,1562,478,0,8173020.4
65324,7,0,1,9,6,2009,0,0,9016,549,0,6538401.9
4368,85,0,1,9,8,2021,1,0,4055,713,1,443641.1
24525,35,0,1,4,8,2009,0,0,154,445,0,2461959.9
20949,5,1,1,4,8,2013,0,0,3137,747,0,2102983.3
23609,14,0,0,7,8,2017,1,1,6808,468,0,2364571.7
68084,35,0,0,7,3,2009,0,1,9896,158,0,6809686.9
73406,72,1,0,4,6,2007,0,1,6128,915,0,7351988.7
50638,65,1,0,7,5,2016,0,0,4071,916,1,5068736.6
5457,32,0,0,1,6,1992,1,1,4286,215,1,547357.2
73337,30,0,1,3,3,2005,0,0,9487,949,0,7337758.5
95339,87,0,0,9,4,2003,1,0,4878,142,1,9535650.3
63237,8,1,0,3,9,2009,1,1,6344,197,0,6330589.9
30831,27,0,0,8,10,1998,1,1,173,966,1,3084723.8
57897,21,1,0,4,3,1993,0,0,3678,910,0,5801637.3
87418,73,0,0,8,1,1995,1,1,8759,203,1,8743030.5
20640,17,0,0,2,9,2015,0,0,5011,736,1,2073310.5
35634,77,0,1,7,4,1998,1,1,8120,462,0,3568972.8
87156,49,1,0,9,2,2019,0,1,5224,798,0,8722474.9
80556,1,0,1,5,6,1991,0,0,9757,650,1,8062244.1
70942,36,1,1,5,9,2019,0,1,7964,265,0,7102693.9
38688,76,1,0,4,7,2012,1,1,5616,155,0,3877141.2
83937,30,0,0,5,8,2012,0,0,7175,933,0,8396191.2
92655,54,0,0,7,4,1996,0,0,4932,765,1,9267281.6
35110,28,1,1,6,8,1995,1,1,9928,439,0,3526172.5
61208,51,1,0,2,6,2021,0,1,4494,112,1,6126371.1
47781,49,0,0,6,8,1993,1,1,6426,993,1,4779776.3
23737,25,1,1,3,6,2003,0,0,4514,997,0,2380599.3
83460,34,0,0,4,5,2017,0,1,3231,841,1,8347291.7
55736,64,1,1,10,5,2017,1,1,5234,672,0,5582770.7
15429,27,1,1,7,5,1991,0,0,1436,164,0,1550188.1
74290,38,1,0,5,6,2006,0,0,6893,624,0,7433059.6
85256,68,0,0,4,1,2019,0,0,2638,403,1,8530096.9
9380,11,1,0,10,4,2013,0,0,691,754,0,945451.3
13414,59,1,1,4,6,2014,1,1,6223,477,0,1350225.4
91716,7,1,1,8,5,2006,1,0,9715,352,1,9184104.6
95828,54,1,0,6,10,1994,1,1,1745,269,1,9589468.4
98478,7,0,1,5,7,2007,1,0,3514,867,0,9852730.7
70874,99,1,1,8,7,2011,0,0,6049,428,0,7097321.1
78217,78,0,0,3,1,2003,0,0,7391,907,0,7828401.3
81101,65,0,1,4,4,2017,0,1,5698,233,1,8118370.7
46883,49,0,0,8,2,2009,1,1,9286,845,1,4691844.9
69319,38,0,0,1,1,2019,0,0,1787,731,0,6936067.9
95288,45,1,1,6,1,2010,1,1,3179,520,1,9543817.0
50589,75,0,0,10,3,2008,1,1,3824,185,0,5061508.8
65155,69,1,0,1,4,1994,0,1,4546,654,0,6521547.4
6049,99,0,0,7,7,2000,0,1,3872,944,0,608869.0
25386,30,1,0,3,10,2001,0,0,5449,343,1,2543209.1
1270,53,0,0,7,8,1991,1,1,6093,618,0,131117.1
88561,37,1,0,6,4,1994,1,0,4582,726,1,8860454.4
71676,13,1,1,5,7,2009,1,0,1318,283,1,7178514.9
82016,15,0,0,5,4,2014,0,1,839,680,0,8211272.4
21698,75,1,1,1,1,2001,0,1,518,331,0,2179801.1
476,14,0,1,4,4,2019,1,1,6630,880,1,57103.9
16114,98,1,1,7,2,2020,1,1,3474,460,1,1620468.0
55707,7,0,0,5,7,2014,0,1,9279,417,1,5573001.4
53633,48,1,0,5,3,2010,1,0,6352,774,0,5370339.0
29578,2,0,0,4,4,2003,1,1,9253,489,0,2959100.3
51757,95,0,1,5,6,2009,0,1,9496,943,1,5178222.9
80386,41,1,1,5,10,1994,1,1,9196,521,0,8045146.4
60136,32,0,1,5,3,1995,0,0,8341,152,1,6020434.5
15850,99,0,1,1,3,2010,0,0,5326,501,0,1596900.0
29362,2,0,1,1,1,2000,1,1,1979,424,1,2940727.0
60366,51,0,1,3,9,2005,0,1,8647,687,0,6042370.5
9167,32,1,0,4,3,1994,1,1,6444,219,1,923577.4
18586,93,0,1,6,5,1997,1,0,7588,324,1,1862622.7
69443,27,0,1,2,7,1993,0,0,7624,294,1,6947198.3
21015,37,1,0,5,6,1993,0,0,2865,527,0,2107213.3
79337,83,0,0,5,9,2016,1,0,9559,918,1,7940161.6
84947,54,0,0,5,7,2014,1,1,1588,675,1,8498951.4
99665,16,1,1,1,9,1990,1,1,136,392,1,9976093.0
25493,31,0,0,2,4,2017,1,1,6999,187,1,2555724.7
50580,57,1,1,4,4,2008,1,0,1593,678,1,5072667.8
71040,40,0,1,4,3,2015,0,1,6467,644,0,7110801.5
63320,3,1,1,9,2,1993,1,1,4182,126,0,6338701.3
50465,68,0,1,7,6,1994,0,1,3513,401,1,5051447.4
65919,40,1,0,9,4,2013,0,1,8500,707,1,6596228.3
76489,43,0,1,9,7,1992,1,0,2458,601,1,7655928.2
50093,89,0,1,8,1,2009,1,1,6873,536,0,5013597.9
50118,80,1,0,3,1,1998,0,1,7483,687,0,5016630.8
25309,28,1,0,4,6,2012,1,0,923,358,0,2535294.2
98191,17,1,0,8,5,2020,1,1,6782,660,0,9828436.0
1607,10,1,0,3,6,2004,0,0,8175,923,1,167249.4
4410,37,1,0,5,5,2004,0,0,9410,326,1,444238.4
2374,41,1,1,7,3,2018,1,1,6959,804,1,249562.8
94990,23,0,1,5,2,2018,0,0,2531,725,0,9504433.8
18281,9,1,0,4,3,2016,0,1,9815,343,0,1840231.6
64879,80,0,1,9,4,2021,0,1,5685,914,1,6491104.1
54812,88,0,0,2,7,1990,0,0,8509,823,0,5482093.0
605,29,1,1,10,2,2005,0,0,2938,656,0,71250.5
27253,19,1,0,5,5,2010,0,0,9476,464,1,2736783.0
17357,42,0,0,6,5,1998,1,0,5688,221,0,1738079.8
54097,26,0,0,2,9,2016,0,1,6986,181,0,5416865.6
95281,22,1,0,8,10,1990,1,1,5252,537,0,9533000.0
69440,90,0,1,7,9,2004,0,0,3678,520,0,6950509.4
44395,1,1,0,8,5,2012,1,0,8789,685,1,4443692.2
48270,60,1,1,6,10,2010,0,0,6828,935,0,4838349.0
30572,24,0,0,3,9,2008,0,0,171,401,1,3058110.8
63719,35,0,1,7,1,1992,0,0,2342,794,1,6375632.2
45827,61,1,1,9,7,2006,0,0,2199,240,1,4590725.6
70488,61,1,0,3,7,2020,0,1,7391,345,0,7054483.0
79822,67,1,0,3,5,2003,0,1,5413,706,1,7987847.3
27171,63,1,0,9,7,1997,0,0,1981,681,1,2724534.7
58330,58,1,1,4,7,1992,0,0,473,186,1,5837640.2
87826,10,1,0,9,8,1997,1,0,5553,711,1,8790247.7
49389,13,0,0,10,1,1993,1,1,8664,646,1,4940959.3
56931,60,1,0,9,7,1994,0,0,3285,905,1,5704458.4
66503,73,1,1,5,2,1990,1,1,6051,137,0,6655758.0
88112,77,0,0,5,3,2021,1,1,9760,882,0,8813820.1
43587,83,0,0,10,9,2005,1,0,8824,591,1,4360172.5
86152,44,0,0,10,3,1992,0,0,8176,500,0,8619787.2
81573,98,1,0,3,1,1992,1,0,808,749,0,8163076.2
72599,43,0,1,9,3,2007,0,0,4841,315,1,7262443.7
43876,42,0,0,2,7,1993,0,0,1242,496,1,4388329.3
10040,100,1,1,10,3,1994,0,1,6306,396,0,1010790.4
40177,38,0,0,8,6,1991,1,0,5711,172,1,4019219.1
21703,86,1,1,8,4,2019,0,1,843,802,0,2183649.9
57236,87,0,1,9,4,2020,1,0,7873,146,1,5730262.0
17863,1,1,1,10,8,2009,0,0,7268,774,1,1795013.9
85272,89,1,0,8,9,2005,0,1,7286,359,1,8531221.5
91931,38,1,0,8,8,2016,0,1,3013,139,0,9197803.6
29411,26,1,0,2,9,2017,0,1,1681,181,1,2948395.7
37163,4,0,0,4,5,2014,1,1,9497,136,0,3718311.4
26440,41,0,1,3,7,2016,0,0,5613,132,0,2651410.6
9868,89,0,0,5,1,2003,1,1,4813,549,0,992632.3
55250,31,1,1,7,3,1995,0,1,9389,568,0,5534691.5
1121,9,1,1,6,1,1990,0,0,2530,389,1,126775.0
26528,31,1,0,7,5,2012,1,0,190,788,1,2660108.2
18362,100,1,0,9,4,2019,1,0,5521,241,1,1842236.9
40581,99,1,1,9,7,2008,1,0,5782,428,0,4068225.8
89084,34,1,0,10,5,2010,1,0,4675,570,1,8911966.0
90643,77,1,0,5,7,2012,0,0,4659,780,0,9074993.2
70868,70,1,1,10,8,2005,1,1,821,348,0,7096273.5
17252,90,0,0,2,9,2000,0,1,3183,357,0,1726850.0
45647,17,1,1,9,4,2019,1,1,3554,713,0,4580938.9
64654,34,1,0,5,5,1992,1,0,4245,563,0,6471114.2
87668,58,0,0,7,7,2017,1,0,9625,590,1,8769343.7
97688,60,0,1,8,9,1990,0,0,8847,158,1,9775672.0
5468,75,1,0,6,7,2002,1,0,375,976,1,553320.2
63509,72,0,0,6,1,2006,1,1,6679,591,0,6356517.6
98262,60,0,0,3,9,2001,0,0,1889,660,1,9827936.1
67735,36,0,1,1,5,2020,0,1,3289,113,0,6777979.0
19728,97,1,0,2,8,2018,0,1,4778,289,1,1977828.8
39191,71,0,0,9,9,2011,1,0,142,633,1,3921295.1
34585,34,0,1,6,2,2018,0,0,9137,675,1,3471454.8
56666,13,0,0,8,9,2000,1,1,6911,543,1,5671002.0
4920,96,1,1,5,9,1993,1,1,681,598,0,498937.3
23043,69,0,0,6,10,2007,0,1,9610,971,0,2309235.7
86042,64,1,1,3,3,2010,1,0,438,466,0,8610684.0
84978,63,1,1,2,10,1990,0,0,9649,212,0,8508647.0
66940,95,0,1,7,7,2016,1,0,691,118,1,6700142.6
69592,68,1,0,7,8,2000,1,1,6283,811,0,6964235.0
46558,52,0,1,2,5,2009,0,1,3828,102,0,4663394.9
30925,18,1,1,7,4,2016,1,1,747,218,0,3104280.6
39975,97,0,0,6,8,2016,1,0,2361,452,0,4005185.6
8808,9,1,1,2,9,2014,0,0,7170,397,1,887645.4
7131,88,1,1,9,10,2005,1,0,231,120,1,719772.5
49063,35,0,0,1,5,1991,1,0,9416,972,0,4909260.1
79093,89,1,1,9,9,2014,1,0,2848,533,0,7915505.4
95157,76,0,1,4,2,2002,1,1,8416,798,1,9527400.2
43412,3,1,1,1,5,2010,1,1,911,936,1,4352882.0
23127,72,1,1,5,4,1995,0,1,7989,237,0,2327821.5
63397,52,1,1,5,8,2003,1,1,9719,360,0,6344621.3
6078,67,0,1,5,6,2004,1,0,2248,161,1,614702.4
70367,63,1,0,8,1,2015,0,1,8131,635,1,7043100.5
31471,3,0,0,5,3,2020,0,1,6093,687,1,3149214.0
84503,53,1,1,1,6,2004,1,1,1017,332,0,8455991.4
25661,18,0,0,10,6,2004,0,1,1752,240,1,2567320.4
65823,2,0,1,1,3,1999,1,0,5338,655,1,6587187.9
40351,20,0,0,10,7,2006,0,1,2129,732,1,4037323.6
65816,36,0,1,8,6,1999,1,1,510,523,1,6590874.9
9897,83,1,0,3,7,1997,0,1,4632,373,1,997040.7
74556,36,1,0,2,5,2021,0,0,8074,729,1,7461430.1
77324,66,0,1,8,1,2000,1,1,2278,726,1,7746689.0
19054,27,1,1,5,10,2017,1,0,9531,968,0,1915949.7
19467,61,0,0,3,10,1995,0,0,7723,425,1,1953949.5
23917,57,0,0,9,2,1992,1,0,7268,272,1,2396597.2
27581,56,0,0,9,2,2008,0,0,131,271,0,2763880.8
7021,94,1,0,9,9,1998,1,1,8494,431,1,707889.8
86898,10,1,1,8,5,2007,0,1,2837,633,0,8700597.7
35752,37,1,1,9,9,2004,0,0,4770,593,0,3584645.4
80254,5,0,0,9,1,2004,1,0,4601,312,1,8032718.4
43729,50,1,1,7,4,1990,0,0,6886,213,0,4386441.0
14296,27,1,1,6,2,1991,0,0,1023,690,1,1438655.1
60263,14,0,0,5,5,2002,1,0,4041,955,0,6027298.2
56348,39,1,1,10,6,1993,0,0,7815,100,0,5645570.3
20462,4,0,1,2,3,1999,1,0,7946,725,0,2051424.9
35966,4,0,1,6,8,2009,1,0,9879,276,0,3600448.9
23790,55,1,1,2,9,1997,0,1,113,725,0,2387891.7
62563,35,1,1,7,6,1994,1,0,6669,351,1,6268203.4
74693,98,1,0,6,3,1997,1,0,5655,386,1,7476380.7
69815,68,1,0,9,3,2001,1,1,4764,382,1,6994868.1
31372,70,0,1,1,6,2000,0,0,9133,952,0,3141888.0
47377,91,1,1,6,4,2015,0,0,6751,158,1,4742430.5
21748,5,0,1,9,6,1991,1,0,6703,812,0,2180962.1
74938,28,0,0,3,10,2020,0,1,23,670,0,7496677.0
84747,97,0,1,7,7,2014,1,0,7441,404,0,8483566.4
52843,75,1,1,6,7,2004,0,1,5877,358,1,5291087.4
94638,50,0,0,3,10,2014,1,0,8047,870,1,9465407.4
57035,7,0,1,7,2,1998,1,1,21,657,1,5710846.8
10031,44,1,0,1,10,2004,1,0,3770,576,0,1007605.4
87362,50,0,1,9,3,1995,0,0,3967,268,0,8743936.5
50571,39,1,1,2,10,1998,0,0,4018,631,1,5063431.8
69918,32,1,0,8,5,2005,0,1,2569,758,1,6995676.5
42217,74,1,1,3,7,2009,1,1,752,710,0,4228208.9
76907,10,0,1,6,10,1997,0,1,8945,142,1,7694726.7
15500,92,0,1,1,7,2020,1,0,9577,255,0,1554517.0
53304,47,1,0,5,3,2012,1,1,3069,541,0,5337897.2
1973,1,1,0,7,9,2000,1,1,2316,932,0,201809.0
91112,51,1,1,6,2,1991,0,1,7857,948,0,9121414.1
76204,60,1,1,1,5,1990,0,1,3727,540,1,7628150.0
97471,74,1,0,7,7,2013,1,1,7429,629,0,9756243.3
88887,9,1,1,4,7,1995,1,0,9176,956,1,8897254.5
38490,14,1,0,10,3,2017,1,0,9018,825,0,3853460.7
72450,63,1,0,9,10,2008,1,1,4116,787,0,7250244.8
88367,5,0,0,9,1,2018,0,0,8489,430,0,8837449.8
30782,99,1,0,1,5,2020,1,0,9701,783,0,3082971.0
5033,58,0,1,2,6,1991,1,0,749,279,1,508665.1
26519,33,1,1,5,1,2014,0,0,4604,651,1,2656599.4
65934,29,1,0,2,7,2007,1,1,7680,721,1,6597942.7
98106,98,0,0,5,6,1992,1,0,8617,616,0,9811465.2
6577,9,0,1,10,7,2006,1,0,9468,604,0,662852.6
18250,16,0,0,7,10,2011,1,0,7751,565,1,1829113.1
40783,48,0,1,7,8,1992,1,1,9162,838,0,4086725.2
33156,15,0,1,8,3,1994,0,1,2108,696,0,3323470.4
47523,89,0,0,3,3,2006,1,1,526,142,0,4760526.6
79604,30,0,1,2,3,2016,1,1,9575,909,0,7965563.6
95762,64,1,0,10,10,2004,0,1,5198,882,1,9583086.4
31317,91,1,1,8,2,1995,1,1,2463,543,1,3142581.5
788,53,0,0,7,4,2014,1,0,8046,973,1,82042.4
41188,30,1,0,8,9,2012,0,1,33,361,1,4122637.2
62282,35,0,0,9,1,2010,1,0,80,139,1,6229623.0
45979,46,0,1,10,5,2004,0,1,7620,571,0,4600373.4
35828,77,0,0,5,6,1998,0,0,795,811,1,3583375.8
84540,21,0,0,5,3,2007,0,1,5869,145,0,8455482.7
70288,78,1,0,3,9,2011,1,1,1864,706,1,7034567.1
44681,63,1,1,2,7,1995,0,0,9413,537,0,4480399.5
8856,96,1,1,9,7,1996,1,1,4044,770,1,895829.6
45730,11,0,1,6,9,1998,0,1,1919,116,0,4583276.8
59478,22,0,0,2,8,1992,1,0,3355,253,1,5950543.2
31692,7,1,0,7,4,2007,0,0,1694,489,0,3172857.7
58737,66,1,1,4,3,2014,0,1,8827,224,1,5882539.4
32100,79,0,1,2,5,2017,1,0,1482,932,0,3213786.7
67663,1,1,0,2,10,2014,0,1,7856,725,1,6775397.4
59810,64,0,1,1,10,2016,0,1,5202,445,0,5991500.6
86186,85,0,0,4,8,2010,0,1,2790,539,1,8620785.0
38030,53,0,0,5,2,1990,1,1,7981,564,0,3803961.0
48331,2,1,1,5,8,2019,0,1,2820,112,0,4839984.9
27856,34,0,1,7,1,2016,0,0,7117,194,0,2795386.6
70976,84,1,0,10,7,2018,0,0,9962,544,1,7101406.8
90180,91,1,0,4,5,2014,1,0,9500,800,0,9023962.4
54646,10,1,0,4,4,2017,0,1,4716,383,0,5479242.7
42024,72,0,1,5,10,2003,0,1,4645,430,1,4205806.3
8969,72,1,1,5,3,2013,1,0,781,627,1,908919.3
38926,58,1,1,8,2,2007,1,1,5001,729,0,3902208.7
80419,55,0,0,5,5,1998,1,1,1333,465,1,8043741.8
5585,61,1,1,3,10,2019,0,1,6421,926,0,564773.9
91651,97,1,0,9,8,2016,1,0,9071,175,1,9172889.6
5443,17,0,1,2,7,2000,1,0,7932,716,1,549119.0
15355,1,1,1,1,4,1992,1,1,6587,551,1,1544783.2
6963,11,0,1,3,1,1995,0,0,2829,589,0,703519.5
77261,32,0,0,10,6,1997,0,1,5565,640,1,7727179.7
26694,68,0,0,3,2,1994,1,0,7808,852,0,2672253.4
79744,36,1,0,4,8,2012,1,1,1480,108,1,7979395.2
32084,20,1,0,10,8,2015,1,0,2309,851,1,3214809.5
93703,46,1,0,6,1,2018,1,1,9314,546,1,9377879.8
78984,62,1,1,9,9,2014,0,1,1199,165,1,7910102.4
369,25,0,0,2,10,2003,0,0,9608,419,1,39316.3
10697,16,0,0,9,8,2009,0,1,1114,256,1,1074445.9
13349,65,0,1,1,3,2004,1,0,6039,602,1,1339458.4
25791,74,0,1,2,10,2015,1,1,716,302,0,2582155.5
96687,11,1,0,8,6,2016,0,0,9115,806,1,9676763.6
41083,69,1,0,9,6,2017,0,0,4279,683,0,4114499.7
63078,38,1,1,3,1,2005,1,0,5369,769,1,6316522.5
33935,12,0,0,7,4,2015,1,1,7274,626,0,3400557.5
30104,88,0,0,3,7,1996,0,1,3551,577,1,3016757.6
44414,70,0,0,8,1,2003,1,0,8675,933,1,4449908.3
95116,9,1,0,2,8,2000,1,0,4404,436,1,9518424.0
16996,89,1,0,6,2,2005,0,0,7922,956,1,1708754.5
15290,77,0,0,9,3,2009,0,1,4588,218,1,1533827.9
57562,87,0,0,7,5,2018,0,0,6694,388,0,5756919.8
22786,23,0,0,1,5,1991,1,1,1188,107,1,2281031.1
84540,46,1,0,6,8,1990,1,0,817,635,0,8459024.0
41168,99,0,1,6,6,1992,1,0,5717,888,0,4123023.2
33622,77,0,1,7,5,2014,1,0,8902,340,0,3371927.4
66878,22,0,0,9,5,2016,1,1,1400,763,0,6692131.6
9815,96,1,1,9,2,2010,0,1,6449,201,0,989932.0
81392,34,0,1,2,8,2009,1,0,3061,772,1,8143562.9
95375,30,1,1,9,1,1998,0,1,927,534,1,9545994.8
29917,70,1,1,5,9,2011,0,1,1566,480,0,2998840.1
16336,76,0,1,1,8,2008,1,0,9709,415,0,1636600.8
90836,97,0,0,4,2,2011,0,1,2770,149,0,9086961.1
60244,35,1,1,6,10,1995,1,0,1418,344,0,6034513.5
43030,81,1,1,4,10,2010,0,1,1104,978,1,4310671.0
5504,11,1,0,8,4,1990,0,1,9447,841,0,559951.0
37620,55,0,0,9,8,1994,1,1,8318,160,1,3764885.4
6313,18,1,1,9,6,2004,1,0,4979,647,0,640633.4
52251,53,0,1,1,10,2005,1,1,5751,969,1,5231126.5
75749,81,1,0,5,3,2020,1,0,5132,523,1,7579803.0
31113,93,1,1,10,2,2020,0,1,891,414,0,3122972.0
18972,70,1,0,3,3,2010,0,1,8253,618,0,1902042.0
28769,22,1,0,6,10,2021,1,0,6686,546,1,2881959.1
44539,24,0,0,2,4,2007,0,1,3795,595,0,4454837.7
17643,18,0,0,6,8,2004,1,0,755,966,1,1765047.4
52079,71,0,0,10,10,1995,0,1,6737,196,1,5217238.5
76906,77,0,1,2,1,2019,1,0,8938,668,0,7692420.9
88655,88,0,1,4,9,2007,1,1,1193,169,1,8875673.7
87554,16,1,1,7,7,2010,1,0,8714,636,1,8769996.0
7889,38,0,1,5,7,2000,0,0,1939,743,1,793852.0
33185,28,0,1,5,8,1998,0,0,6398,437,0,3325883.8
81860,68,1,0,10,5,2000,0,1,5409,870,1,8190448.0
16335,35,0,0,10,6,2005,1,1,6086,385,1,1635816.5
23164,79,0,0,1,10,1992,1,1,1132,519,0,2322369.2
50839,93,0,0,1,3,2009,1,1,4208,726,0,5091375.9
17432,49,1,1,7,6,1993,1,0,2250,547,1,1751212.3
94930,27,0,0,3,6,2001,1,0,9694,669,0,9499136.1
47601,29,0,1,3,5,2001,0,1,8925,452,0,4765720.1
57143,81,0,0,8,9,2001,0,1,7491,866,0,5716057.1
90614,77,0,1,8,6,2016,1,0,2528,468,1,9065677.6
43245,83,0,0,4,8,2003,0,1,9660,210,0,4325940.3
96666,95,0,1,5,4,2008,0,1,8123,590,0,9672165.8
49608,59,0,1,5,7,1992,0,1,2647,580,1,4965463.2
15385,69,1,0,3,2,2013,0,0,1661,498,0,1548993.3
14973,91,1,0,3,2,2018,0,1,7397,301,1,1501528.8
